,Unnamed: 0,Name,Company,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(km/kg),Engine(cc),Power(bhp),Seats,Price(in Lakh)
229,235,Toyota Innova Crysta,Toyota,Kochi,2019,14165,Diesel,Automatic,First,11.36,2755,171.5,7,19.64
230,236,Hyundai Santa Fe,Hyundai,Mumbai,2011,67000,Diesel,Automatic,Second,11.72,2199,194.3,7,7
231,237,Honda City i-VTEC,Honda,Kolkata,2011,32572,Petrol,Manual,First,17.4,1497,117.3,5,3.87
232,238,Hyundai i20 1.2,Hyundai,Kochi,2018,14960,Petrol,Manual,First,18.6,1197,81.83,5,6.27
233,239,Mercedes-Benz New C-Class,Mercedes-Benz,Kochi,2015,55980,Diesel,Automatic,First,19.27,2143,167.62,5,18.12
234,240,Chevrolet Beat Diesel,Chevrolet,Mumbai,2013,74000,Diesel,Manual,First,25.44,936,57.6,5,2.65
235,241,Hyundai i20 Sportz,Hyundai,Kochi,2015,56847,Diesel,Manual,First,22.54,1396,88.73,5,7.2
236,242,Toyota Innova 2.5,Toyota,Coimbatore,2015,121374,Diesel,Manual,First,12.99,2494,100.6,7,14.3
237,243,Maruti Ertiga VDI,Maruti,Chennai,2013,52000,Diesel,Manual,First,20.77,1248,88.76,7,6.9
238,244,Toyota Innova 2.5,Toyota,Mumbai,2014,118000,Diesel,Manual,First,12.8,2494,102,7,10.75
239,246,Honda City i,Honda,Kochi,2016,33915,Petrol,Manual,First,17.8,1497,117.3,5,8.09
240,247,BMW X1 sDrive20d,BMW,Ahmedabad,2014,82002,Diesel,Automatic,First,17.05,1995,184,5,18.5
241,248,Hyundai Grand i10,Hyundai,Mumbai,2017,33000,Diesel,Manual,First,24,1120,70,5,4.75
242,249,Maruti Ciaz 1.3,Maruti,Chennai,2016,34000,Diesel,Manual,First,28.09,1248,88.5,5,8.45
243,250,Skoda Rapid Leisure,Skoda,Kolkata,2012,55000,Diesel,Manual,First,20.5,1598,103.6,5,3.5
244,251,Hyundai Accent CRDi,Hyundai,Kochi,2006,160538,Diesel,Manual,First,13.1,1493,82,5,1.8
245,252,Volkswagen Polo GT,Volkswagen,Jaipur,2014,60000,Diesel,Manual,Second,19.91,1498,103.6,5,3.7
246,253,Honda Jazz 1.2,Honda,Coimbatore,2017,49575,Petrol,Manual,First,18.7,1199,88.7,5,7.17
247,254,Hyundai i10 Era,Hyundai,Jaipur,2010,83000,Petrol,Manual,First,19.81,1086,68.05,5,1.75
248,255,Hyundai Tucson 2.0,Hyundai,Kochi,2018,51346,Diesel,Automatic,First,16.38,1995,183,5,21.99
249,256,Toyota Innova Crysta,Toyota,Pune,2017,43000,Diesel,Manual,First,13.68,2393,147.8,7,18.65
250,257,Maruti Omni MPI,Maruti,Jaipur,2011,35000,Petrol,Manual,Third,19.7,796,35,5,1.85
251,258,Maruti Swift VXI,Maruti,Coimbatore,2017,27872,Petrol,Manual,Second,20.4,1197,81.8,5,5.95
252,259,Hyundai Grand i10,Hyundai,Mumbai,2014,16514,Petrol,Manual,First,18.9,1197,82,5,3.75
253,260,Maruti Swift VDI,Maruti,Pune,2012,120000,Diesel,Manual,First,22.9,1248,74,5,3.75
254,261,Hyundai Verna CRDi,Hyundai,Hyderabad,2008,143275,Diesel,Manual,First,22,1582,126.2,5,2.6
255,263,Hyundai i20 1.2,Hyundai,Mumbai,2010,52000,Petrol,Manual,First,17,1197,80,5,2.8
256,264,Mercedes-Benz GLE 350d,Mercedes-Benz,Coimbatore,2017,29819,Diesel,Automatic,First,11.57,2987,254.79,5,61.29
257,265,Mercedes-Benz New C-Class,Mercedes-Benz,Bangalore,2014,57000,Diesel,Manual,Second,15.8,2148,170,5,18
258,266,Maruti Ritz ZDi,Maruti,Hyderabad,2014,88500,Diesel,Manual,First,23.2,1248,73.94,5,4.35
259,267,Hyundai Creta 1.6,Hyundai,Bangalore,2016,28000,Diesel,Manual,First,19.67,1582,126.2,5,13.75
260,268,Maruti A-Star Vxi,Maruti,Pune,2010,67000,Petrol,Manual,First,19,998,66.1,5,2
261,269,Renault Duster 110PS,Renault,Delhi,2016,26000,Diesel,Manual,First,19.64,1461,108.45,5,10
262,270,Fiat Grande Punto,Fiat,Delhi,2010,120000,Diesel,Manual,First,17.8,1248,76,5,1.65
263,271,BMW X3 xDrive30d,BMW,Coimbatore,2017,51982,Diesel,Automatic,First,16.55,2993,258,5,45.77
264,272,Hyundai i10 Sportz,Hyundai,Bangalore,2010,36000,Petrol,Manual,Second,20.36,1197,78.9,5,3.25
265,273,Toyota Innova 2.5,Toyota,Pune,2016,47000,Diesel,Manual,First,12.8,2494,102,7,12.8
266,274,Maruti Zen VXI,Maruti,Mumbai,2002,60000,Petrol,Manual,Third,17.3,993,60,5,0.55
267,275,Maruti Swift VDI,Maruti,Hyderabad,2018,31025,Diesel,Manual,First,28.4,1248,74,5,7.15
268,276,Mahindra Scorpio VLX,Mahindra,Pune,2013,105000,Diesel,Manual,Second,12.05,2179,120,8,7
269,277,Tata Zest Quadrajet,Tata,Pune,2017,121900,Diesel,Manual,First,22.95,1248,74,5,3.75
270,278,Ford EcoSport 1.0,Ford,Mumbai,2017,22695,Petrol,Manual,First,18.88,999,123.24,5,8.5
271,279,Maruti Swift Dzire,Maruti,Jaipur,2012,73000,Diesel,Manual,First,23.4,1248,74,5,4.35
272,280,Maruti Alto 800,Maruti,Kochi,2016,32227,Petrol,Manual,First,22.74,796,47.3,5,3.26
273,281,Honda City 1.5,Honda,Jaipur,2011,55000,Petrol,Manual,First,17,1497,118,5,4.21
274,282,Audi Q7 3.0,Audi,Kochi,2018,11287,Diesel,Automatic,First,12.07,2967,241.4,7,70.36
275,283,Skoda Laura 1.9,Skoda,Mumbai,2009,48000,Diesel,Automatic,Second,17,1896,105,5,2.95
276,284,Hyundai Verna 1.6,Hyundai,Kochi,2012,54308,Petrol,Manual,First,17.1,1591,121.3,5,4.28
277,285,Honda City 1.5,Honda,Jaipur,2009,78442,Petrol,Automatic,First,16.8,1497,118,5,3.57
278,286,Hyundai i20 Magna,Hyundai,Kolkata,2013,46000,Diesel,Manual,First,21.9,1396,88.8,5,3.11
279,287,Hyundai i20 Sportz,Hyundai,Coimbatore,2014,45051,Petrol,Automatic,First,15,1396,98.6,5,5.96
280,288,Volkswagen Vento Diesel,Volkswagen,Hyderabad,2011,69000,Diesel,Manual,First,20.54,1598,103.6,5,4.7
281,289,Honda City i,Honda,Ahmedabad,2014,49000,Petrol,Manual,First,17.4,1497,117.3,5,6.9
282,290,Tata Zest Quadrajet,Tata,Pune,2018,45000,Diesel,Manual,First,22.95,1248,74,5,5.25
283,291,BMW 5 Series,BMW,Pune,2015,64000,Diesel,Automatic,First,18.48,1995,177,5,28
284,292,Maruti Wagon R,Maruti,Delhi,2009,60000,Petrol,Manual,First,18.9,1061,67,5,1.35
285,293,Honda Jazz VX,Honda,Delhi,2015,62178,Petrol,Manual,First,18.2,1199,88.7,5,4.85
286,294,Volkswagen Jetta 2007-2011,Volkswagen,Coimbatore,2012,58006,Diesel,Manual,First,15,1896,105,5,6.7
287,295,Hyundai i10 Magna,Hyundai,Hyderabad,2010,74000,Petrol,Manual,First,20.36,1197,78.9,5,3.1
288,296,Mercedes-Benz New C-Class,Mercedes-Benz,Kochi,2015,77771,Diesel,Automatic,First,19.27,2143,170,5,18.64
289,297,Hyundai i10 Magna,Hyundai,Pune,2012,45275,Petrol,Manual,First,20.36,1197,78.9,5,2.8
290,298,Toyota Innova Crysta,Toyota,Chennai,2016,48000,Diesel,Manual,First,13.68,2393,147.8,7,20.25
291,299,Audi A6 2011-2015,Audi,Kochi,2015,31652,Diesel,Automatic,First,17.68,1968,174.33,5,26.78
292,300,Toyota Innova 2.5,Toyota,Hyderabad,2010,109000,Diesel,Manual,Second,12.99,2494,100.6,7,8.26
293,301,Volkswagen Polo Petrol,Volkswagen,Mumbai,2015,31978,Petrol,Manual,First,16.47,1198,73.9,5,3.89
294,302,Maruti Alto K10,Maruti,Hyderabad,2011,70000,Petrol,Manual,First,20.92,998,67.1,5,2.1
295,303,Honda City i-VTEC,Honda,Mumbai,2017,15000,Petrol,Automatic,First,18,1497,117.3,5,12.69
296,304,Tata Indigo LX,Tata,Coimbatore,2013,59138,Diesel,Manual,First,17,1405,70,5,2.58
297,305,Audi A6 2011-2015,Audi,Kochi,2014,61726,Diesel,Automatic,First,17.68,1968,174.33,5,20.77
298,306,Mercedes-Benz GLA Class,Mercedes-Benz,Delhi,2015,48000,Diesel,Automatic,First,17.9,2143,136,5,20.26
299,309,Maruti Celerio VXI,Maruti,Hyderabad,2014,77815,Petrol,Automatic,First,23.1,998,67.04,5,4.25
300,310,Mercedes-Benz GLE 250d,Mercedes-Benz,Hyderabad,2017,29000,Diesel,Automatic,First,17.9,2143,201.15,5,57
301,311,Land Rover Range,Land,Delhi,2017,44000,Diesel,Automatic,First,12.7,2179,187.7,5,44
302,312,Volkswagen Vento Diesel,Volkswagen,Hyderabad,2011,108626,Diesel,Manual,First,20.54,1598,103.6,5,3.65
303,313,Maruti Omni 8,Maruti,Hyderabad,2012,71791,Petrol,Manual,First,14,796,35,5,2.05
304,314,Honda Brio 1.2,Honda,Kochi,2012,91931,Petrol,Manual,First,18.5,1198,86.8,5,3.13
305,315,Tata Sumo Delux,Tata,Hyderabad,2000,158000,Diesel,Manual,Second,14.07,2956,83.1,7,1.5
306,316,Tata Indica Vista,Tata,Pune,2012,91183,Diesel,Manual,First,18,1248,75,5,2.85
307,317,Maruti Wagon R,Maruti,Delhi,2012,65000,Petrol,Manual,First,18.9,998,67.1,5,2.65
308,318,Mahindra XUV500 W8,Mahindra,Hyderabad,2015,88428,Diesel,Manual,First,16,2179,140,7,10.6
309,319,Tata Indigo LS,Tata,Pune,2008,138000,Diesel,Manual,Second,17.1,1396,70,5,1.25
310,320,Maruti Ertiga Paseo,Maruti,Mumbai,2018,18000,Petrol,Manual,First,16.02,1373,93.7,7,8.25
311,321,Honda Accord 2.4,Honda,Mumbai,2011,60000,Petrol,Automatic,First,11.7,2354,177.6,5,4.45
312,322,Maruti Swift Dzire,Maruti,Kolkata,2012,48000,Diesel,Manual,First,19.3,1248,73.9,5,3.7
313,323,Ford Fiesta EXi,Ford,Hyderabad,2009,160000,Diesel,Manual,First,17.8,1399,68,5,2.8
314,324,Honda City ZX,Honda,Kolkata,2008,40000,Petrol,Manual,First,17.7,1497,78,5,1.8
315,325,Audi A6 2011-2015,Audi,Kochi,2014,51495,Diesel,Automatic,First,17.68,1968,174.33,5,21.95
316,326,BMW 6 Series,BMW,Mumbai,2011,30000,Diesel,Automatic,First,9.52,2993,313,4,49
317,327,Audi Q7 45,Audi,Coimbatore,2017,97430,Diesel,Automatic,First,14.75,2967,245,7,62.67
318,328,Maruti Zen Estilo,Maruti,Pune,2008,42496,CNG,Manual,First,26.3,998,67.1,5,1.4
319,329,Hyundai i20 1.4,Hyundai,Pune,2012,83000,Diesel,Manual,First,23,1396,90,5,5.5
320,330,Hyundai i10 Sportz,Hyundai,Bangalore,2009,37000,Petrol,Automatic,Third,16.95,1197,78.9,5,2.95
321,331,Honda Jazz 1.2,Honda,Kochi,2016,28503,Petrol,Automatic,First,19,1199,88.7,5,6.86
322,332,Maruti Swift VDI,Maruti,Hyderabad,2015,76496,Diesel,Manual,First,25.2,1248,74,5,6.15
323,333,Hyundai i20 Asta,Hyundai,Pune,2011,79152,Petrol,Manual,Second,18.5,1197,82.85,5,3.3
324,334,Volkswagen Polo Petrol,Volkswagen,Kolkata,2011,32000,Petrol,Manual,First,16.47,1198,73.9,5,2.55
325,335,Maruti Alto LXi,Maruti,Ahmedabad,2009,35000,Petrol,Manual,First,19.7,796,46.3,5,1.5
326,336,Toyota Corolla H4,Toyota,Chennai,2004,105000,Petrol,Automatic,Second,11.3,1794,125,5,2.5
327,337,Maruti Alto LXi,Maruti,Chennai,2006,56000,Petrol,Manual,Second,19.7,796,46.3,5,1.4
328,338,Tata Manza ELAN,Tata,Pune,2012,73000,Diesel,Manual,First,21.12,1248,88.8,5,3.4
329,339,Maruti Alto LXi,Maruti,Pune,2012,38000,Petrol,Manual,First,19.7,796,46.3,5,2.25
330,340,Skoda Octavia Ambition,Skoda,Kolkata,2013,775000,Diesel,Automatic,First,19.3,1968,141,5,7.5
331,341,Toyota Corolla H4,Toyota,Kolkata,2008,80000,Petrol,Automatic,First,11.3,1794,125,5,2.8
332,342,Hyundai i20 Asta,Hyundai,Coimbatore,2016,24973,Petrol,Manual,First,18.6,1197,81.83,5,7.66
333,343,Maruti Vitara Brezza,Maruti,Chennai,2016,45000,Diesel,Manual,First,24.3,1248,88.5,5,7.15
334,344,Honda City 1.5,Honda,Delhi,2010,87430,Petrol,Manual,First,17,1497,118,5,3.5
335,345,Tata Indica Vista,Tata,Hyderabad,2014,133944,Diesel,Manual,Second,18,1248,75,5,3.5
336,346,Honda Amaze S,Honda,Kolkata,2013,57000,Diesel,Manual,First,25.8,1498,98.6,5,3.45
337,347,Hyundai EON D,Hyundai,Coimbatore,2016,27904,Petrol,Manual,First,21.1,814,55.2,5,3.55
338,348,BMW 3 Series,BMW,Kochi,2015,30717,Diesel,Automatic,Second,21.76,1995,190,5,25.99
339,349,Hyundai Verna 1.6,Hyundai,Bangalore,2012,80000,Diesel,Manual,First,22.32,1582,126.32,5,5.25
340,350,Tata Manza Club,Tata,Ahmedabad,2013,47304,Diesel,Manual,First,21.02,1248,88.8,5,2.9
341,351,Skoda Octavia RS,Skoda,Jaipur,2005,100000,Petrol,Automatic,First,14.45,1984,227,5,2.05
342,352,Maruti Alto K10,Maruti,Pune,2017,30000,Petrol,Manual,First,24.07,998,67.1,5,3.75
343,353,Ford Ecosport 1.5,Ford,Mumbai,2014,68000,Diesel,Manual,First,22.7,1498,89.84,5,6.75
344,354,Chevrolet Spark 1.0,Chevrolet,Kolkata,2011,21000,Petrol,Manual,Second,18,995,62,5,0.95
345,355,Jaguar XF 2.0,Jaguar,Hyderabad,2017,21000,Diesel,Automatic,First,19.33,1999,177,5,52
346,356,Honda CR-V RVi,Honda,Jaipur,2007,119000,Petrol,Manual,Third,13.1,1997,141.1,5,3.91
347,357,Skoda Superb L&K,Skoda,Kochi,2019,13747,Petrol,Automatic,First,14.67,1798,177.46,5,27.3
348,358,Hyundai i10 Magna,Hyundai,Chennai,2009,620000,Petrol,Manual,First,20.36,1197,78.9,5,2.7
349,359,Maruti Swift LDI,Maruti,Delhi,2013,70000,Diesel,Manual,First,22.9,1248,74,5,3.5
350,360,Maruti Swift Dzire,Maruti,Mumbai,2016,18000,Petrol,Automatic,First,18.5,1197,83.14,5,6.2
351,361,Nissan Micra Diesel,Nissan,Chennai,2011,83000,Diesel,Manual,First,23.08,1461,63.1,5,2.75
352,362,Maruti Swift Dzire,Maruti,Mumbai,2015,130000,Diesel,Manual,First,23.4,1248,74,5,3.25
353,363,Ford Fiesta Classic,Ford,Pune,2012,63400,Diesel,Manual,First,17.8,1399,67,5,3.25
354,364,Maruti Zen LX,Maruti,Kolkata,2003,65000,Petrol,Manual,First,17.3,993,60,5,0.65
355,365,Mini Clubman Cooper,Mini,Pune,2017,8350,Petrol,Manual,First,13.8,1998,192,5,35
356,366,Toyota Etios GD,Toyota,Kolkata,2014,45000,Diesel,Manual,First,23.59,1364,67.05,5,3.25
357,367,Maruti Alto 800,Maruti,Kolkata,2018,26200,Petrol,Manual,First,24.7,796,47.3,5,2.9
358,368,Maruti Alto VXi,Maruti,Bangalore,2011,11000,Petrol,Manual,Third,18.9,796,47,5,2.9
359,369,BMW X5 3.0d,BMW,Bangalore,2009,90000,Diesel,Automatic,Second,11,2993,235,5,17.75
360,370,Nissan Teana XV,Nissan,Mumbai,2015,74000,Petrol,Automatic,Second,11.07,2496,179.5,5,8.25
361,371,Hyundai Grand i10,Hyundai,Coimbatore,2015,37081,Petrol,Automatic,First,18.9,1197,82,5,5.77
362,372,Maruti Vitara Brezza,Maruti,Hyderabad,2017,39000,Diesel,Manual,First,24.3,1248,88.5,5,9.49
363,373,Audi Q7 3.0,Audi,Mumbai,2008,99000,Diesel,Automatic,Third,12.07,2967,241.4,7,12.95
364,374,Mercedes-Benz GLA Class,Mercedes-Benz,Chennai,2015,38000,Diesel,Automatic,First,17.9,2143,136,5,20
365,375,Maruti 800 AC,Maruti,Chennai,2007,72000,Petrol,Manual,Third,16.1,796,37,4,1
366,376,Renault Duster 85PS,Renault,Chennai,2015,93000,Diesel,Manual,Second,20.45,1461,83.8,5,7.1
367,377,Toyota Corolla Altis,Toyota,Mumbai,2017,5900,Diesel,Manual,First,21.43,1364,87.2,5,16.5
368,378,Mercedes-Benz New C-Class,Mercedes-Benz,Chennai,2014,25000,Diesel,Manual,First,15.8,2148,170,5,26
369,379,Maruti Ritz VDi,Maruti,Hyderabad,2010,68000,Diesel,Manual,Second,21.1,1248,73.9,5,3.2
370,380,Honda BRV i-VTEC,Honda,Kochi,2017,35676,Petrol,Automatic,First,16,1497,117.3,7,9.48
371,381,Hyundai Xcent 1.1,Hyundai,Kochi,2015,74310,Diesel,Manual,First,24.4,1120,71,5,4
372,382,Mercedes-Benz E-Class 2009-2013,Mercedes-Benz,Jaipur,2014,59364,Diesel,Automatic,First,14.21,2143,203,5,26.5
373,383,Mercedes-Benz B Class,Mercedes-Benz,Kochi,2014,41380,Petrol,Automatic,Second,14.8,1595,120.7,5,11.77
374,384,Mercedes-Benz E-Class 2015-2017,Mercedes-Benz,Bangalore,2017,33900,Diesel,Automatic,First,15,2143,204,5,37
375,385,Honda City i,Honda,Mumbai,2016,28000,Petrol,Manual,First,17.8,1497,117.3,5,8.75
376,387,Honda City 1.5,Honda,Chennai,2011,93982,Petrol,Manual,First,17,1497,118,5,3.75
377,388,Hyundai Verna Transform,Hyundai,Pune,2010,95000,Petrol,Manual,First,16.2,1599,103.2,5,2.5
378,389,Jaguar XE Portfolio,Jaguar,Mumbai,2017,9000,Petrol,Automatic,First,13.5,1999,246.74,5,34.5
379,390,Honda Amaze S,Honda,Delhi,2015,52516,Petrol,Manual,First,18,1198,86.7,5,4.65
380,391,Mini Cooper Convertible,Mini,Bangalore,2015,20000,Petrol,Automatic,First,18.86,1598,122,4,32
381,392,Mercedes-Benz S Class,Mercedes-Benz,Coimbatore,2017,56451,Diesel,Automatic,First,13.5,2987,282,5,62.81
382,393,Hyundai EON Magna,Hyundai,Chennai,2014,37000,Petrol,Manual,First,21.1,814,55.2,5,3.25
383,394,Maruti Wagon R,Maruti,Kolkata,2014,17400,Petrol,Manual,First,20.51,998,67.04,5,3.1
384,395,Maruti Ritz LDi,Maruti,Coimbatore,2011,90207,Diesel,Manual,First,21.1,1248,73.9,5,3.91
385,396,BMW 3 Series,BMW,Chennai,2011,89616,Diesel,Automatic,First,16.07,1995,181,5,11
386,397,Tata Xenon XT,Tata,Pune,2014,85000,Diesel,Manual,First,13.49,2179,138.03,5,3.5
387,398,Audi A3 35,Audi,Chennai,2014,79271,Diesel,Automatic,First,20.38,1968,143,5,16.5
388,399,Land Rover Range,Land,Hyderabad,2012,56000,Diesel,Automatic,First,12.7,2179,187.7,5,30
389,400,Mercedes-Benz GL-Class 2007,Mercedes-Benz,Pune,2010,85001,Diesel,Automatic,Second,12,2987,224,7,28
390,401,Mitsubishi Pajero Sport,Mitsubishi,Hyderabad,2018,12000,Diesel,Automatic,First,13.5,2477,175.56,7,28
391,402,Maruti Alto LX,Maruti,Jaipur,2010,125000,Petrol,Manual,First,19.7,796,46.3,5,0.92
392,403,Maruti Wagon R,Maruti,Pune,2013,53000,Petrol,Manual,First,14,1061,64,5,2.75
393,404,Land Rover Range,Land,Coimbatore,2017,34990,Diesel,Automatic,First,12.7,2179,187.7,5,53.83
394,405,Hyundai Verna 1.6,Hyundai,Pune,2011,49768,Petrol,Manual,Second,17.01,1591,121.3,5,4.95
395,406,BMW 5 Series,BMW,Hyderabad,2013,56000,Diesel,Automatic,First,16.73,2993,218,5,33.5
396,407,Jaguar XF Diesel,Jaguar,Bangalore,2013,75000,Diesel,Automatic,First,14.74,2993,270.9,5,27.95
397,408,Skoda Superb Elegance,Skoda,Hyderabad,2010,57000,Petrol,Automatic,First,13.7,1798,157.75,5,7.25
398,409,Audi Q3 35,Audi,Kochi,2017,37542,Diesel,Automatic,First,15.73,1968,174.33,5,25.71
399,410,Land Rover Range,Land,Coimbatore,2014,95649,Diesel,Automatic,First,12.7,2179,187.7,5,29.67
400,411,Mercedes-Benz New C-Class,Mercedes-Benz,Jaipur,2013,35299,Diesel,Automatic,First,14.84,2143,170,5,19
401,412,Mahindra Scorpio S10,Mahindra,Kochi,2017,28464,Diesel,Manual,First,15.4,2179,120,7,13.05
402,413,BMW 3 Series,BMW,Mumbai,2015,41000,Diesel,Automatic,First,21.76,1995,190,5,25.5
403,414,Honda BR-V i-VTEC,Honda,Pune,2017,9000,Petrol,Manual,First,15.4,1497,117.3,7,8.5
404,415,Volvo S80 2006-2013,Volvo,Chennai,2010,92098,Diesel,Automatic,Second,16,2400,215,5,7.25
405,416,Hyundai Accent GLE,Hyundai,Pune,2005,5834,Petrol,Manual,First,13.2,1495,94,5,0.8
406,417,Hyundai i20 Active,Hyundai,Jaipur,2017,40250,Petrol,Manual,First,17.19,1197,81.86,5,6.9
407,418,Mercedes-Benz GLC 43,Mercedes-Benz,Coimbatore,2018,22397,Petrol,Automatic,First,11.5,2996,367,5,70.99
408,419,Hyundai EON Magna,Hyundai,Kolkata,2015,20800,Petrol,Manual,Second,21.1,814,55.2,5,2.25
409,420,Hyundai Grand i10,Hyundai,Kochi,2018,40322,Petrol,Manual,First,18.9,1197,81.86,5,5.5
410,421,Honda City 1.5,Honda,Mumbai,2013,52576,Petrol,Manual,First,13,1493,100,5,4.35
411,422,Volkswagen Polo Petrol,Volkswagen,Kolkata,2010,55000,Petrol,Manual,First,16.47,1198,73.9,5,2.25
412,423,Audi A6 35,Audi,Mumbai,2016,47000,Petrol,Automatic,First,15.26,1798,187.74,5,24.5
413,425,Hyundai Creta 1.6,Hyundai,Coimbatore,2017,23163,Petrol,Manual,First,15.29,1591,121.3,5,12.03
414,426,Mercedes-Benz New C-Class,Mercedes-Benz,Mumbai,2011,50000,Petrol,Automatic,Second,11.74,1796,186,5,8.5
415,427,Mini Cooper Convertible,Mini,Mumbai,2014,11900,Petrol,Automatic,First,16.82,1998,189.08,4,28.5
416,429,Toyota Etios VD,Toyota,Bangalore,2013,37000,Diesel,Manual,First,23.59,1364,67.04,5,5.75
417,430,Honda Brio S,Honda,Delhi,2014,30000,Petrol,Manual,Second,19.4,1198,86.8,5,3.2
418,431,Maruti Baleno Alpha,Maruti,Coimbatore,2018,12831,Petrol,Automatic,First,21.4,1197,83.1,5,9.89
419,432,Skoda Laura Ambiente,Skoda,Coimbatore,2012,143017,Diesel,Automatic,First,20,1968,138.1,5,6.58
420,433,Hyundai EON Era,Hyundai,Kochi,2018,13102,Petrol,Manual,First,21.1,814,55.2,5,4.06
421,434,Renault Captur 1.5,Renault,Coimbatore,2019,24950,Diesel,Manual,First,20.37,1461,108.45,5,13.37
422,435,BMW 5 Series,BMW,Coimbatore,2011,57832,Diesel,Automatic,First,16.2,2993,258,5,25.82
423,436,Maruti Alto 800,Maruti,Kochi,2016,34267,Petrol,Manual,First,22.74,796,47.3,5,3.74
424,437,Volvo V40 D3,Volvo,Bangalore,2015,33000,Diesel,Automatic,Second,16.8,1984,150,5,22
425,438,Maruti Wagon R,Maruti,Ahmedabad,2007,55100,Petrol,Manual,First,18.9,998,67.1,5,1.45
426,439,Honda City ZX,Honda,Kolkata,2008,40000,Petrol,Manual,First,17.7,1497,78,5,2
427,440,Maruti Eeco 5,Maruti,Kochi,2017,31841,CNG,Manual,First,15.1,1196,73,5,4.7
428,441,Chevrolet Enjoy 1.4,Chevrolet,Kolkata,2014,15000,Petrol,Manual,First,13.7,1399,98.79,8,3.75
429,442,Mahindra Bolero ZLX,Mahindra,Coimbatore,2016,82756,Diesel,Manual,First,15.96,2523,62.1,7,7.7
430,444,Hyundai EON D,Hyundai,Hyderabad,2014,20600,Petrol,Manual,First,21.1,814,55.2,5,2.6
431,445,Hyundai Creta 1.6,Hyundai,Coimbatore,2017,29952,Petrol,Automatic,First,13,1591,121.3,5,13.77
432,446,Volkswagen Vento 1.6,Volkswagen,Mumbai,2017,15000,Petrol,Manual,Second,16.09,1598,103.5,5,7.1
433,447,Honda Civic 2006-2010,Honda,Pune,2008,61938,Petrol,Automatic,Second,12.9,1799,130,5,2.65
434,448,Tata Indica Vista,Tata,Hyderabad,2014,67000,Diesel,Manual,First,22.3,1248,74,5,2.5
435,449,Mahindra XUV500 W8,Mahindra,Kochi,2013,61672,Diesel,Manual,First,16,2179,140,7,7.53
436,450,Hyundai i20 1.2,Hyundai,Coimbatore,2017,26185,Petrol,Manual,First,18.6,1197,81.83,5,7.98
437,451,Audi Q5 30,Audi,Bangalore,2014,38000,Diesel,Automatic,Second,14.16,1968,174.3,5,39
438,452,Maruti Ritz VXi,Maruti,Chennai,2011,67000,Petrol,Manual,Second,18.5,1197,85.8,5,2.25
439,453,Mitsubishi Cedia Sports,Mitsubishi,Chennai,2010,66000,Petrol,Manual,Second,13.17,1999,114,5,3.85
440,454,Toyota Innova 2.5,Toyota,Hyderabad,2015,80883,Diesel,Manual,First,12.8,2494,102,7,13.5
441,455,Maruti Celerio LDi,Maruti,Hyderabad,2016,80219,Diesel,Manual,First,27.62,793,47,5,3.5
442,456,Maruti S-Cross Delta,Maruti,Delhi,2018,12923,Diesel,Manual,First,25.1,1248,88.5,5,8.92
443,457,Audi Q3 35,Audi,Coimbatore,2016,86642,Diesel,Automatic,First,15.17,1968,181,5,20.37
444,458,BMW 3 Series,BMW,Bangalore,2016,19235,Diesel,Automatic,First,21.76,1995,190,5,36.5
445,459,Audi Q7 4.2,Audi,Coimbatore,2016,51002,Diesel,Automatic,First,11.33,4134,335.2,7,48.91
446,460,Hyundai i20 2015-2017,Hyundai,Pune,2016,6800,Petrol,Manual,First,18.6,1197,81.83,5,7.2
447,461,Renault Duster 110PS,Renault,Hyderabad,2012,82749,Diesel,Manual,First,19.01,1461,108.45,5,5.99
448,462,Hyundai Xcent 1.1,Hyundai,Pune,2016,51000,Diesel,Manual,First,24.4,1120,71,5,5.25
449,463,Ford Ecosport 1.5,Ford,Delhi,2014,31465,Diesel,Manual,First,22.7,1498,89.84,5,6.5
450,464,Volkswagen Polo Petrol,Volkswagen,Hyderabad,2013,76476,Petrol,Manual,First,16.47,1198,73.9,5,4.4
451,465,Hyundai Grand i10,Hyundai,Kolkata,2017,14000,Diesel,Manual,First,24,1120,70,5,4.6
452,466,Tata Manza Aqua,Tata,Ahmedabad,2013,47000,Diesel,Manual,First,21.12,1248,88.8,5,2.95
453,467,Honda City 1.5,Honda,Kolkata,2011,48466,Petrol,Manual,First,17,1497,118,5,3.26
454,468,Hyundai Santro Xing,Hyundai,Bangalore,2008,46000,Petrol,Manual,Second,17.92,1086,62.1,5,2.22
455,469,Toyota Innova 2.5,Toyota,Hyderabad,2012,162663,Diesel,Manual,First,12.99,2494,100,7,10.5
456,470,Maruti Ciaz 1.3,Maruti,Coimbatore,2017,25142,Diesel,Manual,First,28.09,1248,88.5,5,8.26
457,471,Toyota Fortuner 4x4,Toyota,Delhi,2013,69000,Diesel,Manual,First,12.55,2982,169,7,14.45
458,473,Mercedes-Benz E-Class E,Mercedes-Benz,Kochi,2018,26405,Petrol,Automatic,First,12.6,1950,191.34,5,51.43
459,474,Mercedes-Benz New C-Class,Mercedes-Benz,Chennai,2014,45000,Diesel,Manual,First,15.8,2148,170,5,23
460,475,Skoda Yeti Ambition,Skoda,Kolkata,2012,64284,Diesel,Manual,First,17.72,1968,108.49,5,5.5
